x, y, z, rx, ry, rz, w
0.455894,0.136574,0.604906,0.767718,0.629378,0.113136,-0.0411506
0.46077,0.1203,0.605337,0.777624,0.616736,0.115514,-0.0399359
0.464774,0.106449,0.605058,0.785903,0.606006,0.116716,-0.0386112
0.468836,0.0914577,0.604104,0.79466,0.594476,0.117211,-0.0370732
0.472487,0.0770778,0.602052,0.802849,0.583572,0.11665,-0.0356394
0.475671,0.0633173,0.598399,0.810842,0.572902,0.114499,-0.0347615
0.478932,0.0480079,0.591876,0.820063,0.560484,0.110207,-0.0347673
0.481879,0.033613,0.58322,0.828814,0.548468,0.104755,-0.0357315
0.484947,0.0198384,0.572764,0.837386,0.536353,0.098632,-0.0371735
0.488341,0.00498858,0.558735,0.846803,0.522719,0.0901566,-0.0395131
