x, y, z, rx, ry, rz, w
0.37659,-0.0114839,0.498065,0.999404,-0.0193096,-0.0191791,0.0212587
0.378124,-0.0114025,0.495587,0.999357,-0.0191741,-0.0217255,0.0211263
0.380458,-0.011095,0.493327,0.999354,-0.0190308,-0.0226024,0.0204715
0.382409,-0.0109926,0.49233,0.999383,-0.0188855,-0.0215406,0.020319
0.390868,-0.0109683,0.491002,0.999567,-0.0184916,-0.010818,0.0201658
0.396086,-0.0109783,0.490876,0.999628,-0.0183191,-0.00274278,0.0200399
0.407965,-0.0110312,0.490555,0.999517,-0.0183007,0.0155822,0.0196736
0.411291,-0.0111122,0.48981,0.999451,-0.0182374,0.0195486,0.0195497
0.413038,-0.0113888,0.487298,0.999483,-0.0184182,0.0178408,0.0194109
0.412069,-0.0118677,0.48464,0.999565,-0.0189066,0.0118988,0.0192475
0.411573,-0.0124017,0.482877,0.999597,-0.0194414,0.00807307,0.0190242
0.412182,-0.0126668,0.481936,0.999604,-0.0196639,0.00698926,0.0188962
0.412759,-0.0125936,0.48083,0.999613,-0.0195434,0.00574672,0.01894
0.413262,-0.0125,0.479374,0.999623,-0.019406,0.00398132,0.0190035
0.413697,-0.0124834,0.478142,0.999628,-0.0193577,0.00248898,0.0190292
0.414113,-0.0124862,0.476948,0.999631,-0.0193264,0.00104708,0.0190437
0.41434,-0.0124857,0.476301,0.999632,-0.0193093,0.000266787,0.0190499
0.414953,-0.0124915,0.474501,0.999631,-0.0192669,-0.00190086,0.0190682
0.415178,-0.0124915,0.47384,0.999629,-0.0192513,-0.00269793,0.0190741
0.41554,-0.0124932,0.472777,0.999625,-0.0192239,-0.00397702,0.0190847
